an;cod_fiscal;nume;loc;str;nr;di;dp;fax;sect;tel;jud_com;nr_com;an_com;act_aut;tva;sfarsit;cp;data_stare;stare;judet;imp_100;imp_120;imp_200;imp_410;imp_416;imp_420;imp_423;imp_430;imp_439;imp_500;imp_602;imp_701;imp_710;imp_755;imp_756;bilanturi;bilantultim;imp_412;imp_480;imp_432;detalii_adresa;bloc;scara;etaj;ap;cod fiscal;CAEN;CAENO;I1;I2;I3;I4;I5;I6;I7;I8;I9;I10;I11;I12;I13;I14;I15;I16;I17;I18;I19;I20;I21;I22;I23;I24;I25;I26;I27;I28;I29;I30;I31;I32;I33;I34;I35;I36;I37;I38;I39;I40;I41;I42;I43;I44;I45;I46;DEN_CAENO;DEN_CAEN
2018;15156076;"COMPOSESORATUL DE PADURE SI PASUNE ""KUVASZA""";Hoghia;Hoghia;47;29 Octombrie  2018;29 Octombrie  2018;;;245311;;;null;693/2000;NU;null;537101;27 Ianuarie   2003;INREGISTRAT;HARGHITA;01-01-2016;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU; ;;NU;NU;NU;;;;;;15156076;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK
2018;15158395;ASOCIATIA COMPOSESORATUL RADICZA SANPAUL;Sånpaul;Sånpaul;52;25 Octombrie  2018;26 Octombrie  2018;;;;;;null;1724/03.07.2001.;NU;null;537188;28 Ianuarie   2003;INREGISTRAT;HARGHITA;01-01-2016;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-01-2011;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;;01-01-2018;01-01-2018;01-01-2018;;;;;;15158395;0;9499;267258;443316;0;4554;-127319;139939;0;0;566081;139939;0;139939;0;471021;0;458983;0;12038;0;0;0;0;0;0;0;0;0;0;0;5290;0;5998;0;0;0;708;0;476311;0;464981;0;11330;0;0;2;;Activitati ale altor organizatii n.c.a.;Fara activitate economica
2018;15192672;"ASOCIATIA PROPRIETARIILOR DE PADURI PRIVATE ""FELSOMEZO""";Praid;Praid;423;25 Februarie  2020;25 Februarie  2020;;;;;;null;3252/09.12.2002.;11-12-2013;null;537240;10 Februarie  2003;INREGISTRAT;HARGHITA;01-01-2008;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-01-2020;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;;01-01-2020;01-01-2020;01-01-2020;;;;;;15192672;240;9411;0;372114;0;65211;306903;306903;0;0;0;306903;0;306903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;849144;0;653188;0;195956;0;0;0;849144;0;653188;0;195956;0;0;1;1;Activitati ale organizatiilor economice si patrona;Activitati de servicii anexe silviculturii
2018;15260998;"ASOCIATIA AGRICOLA FORESTIERA ""SOVALU""";Porumbenii Mari;Porumbenii Mari;183;23 Noiembrie  2017;24 Noiembrie  2017;;;;;;null;3340/10.12.2002.;NU;null;537214;05 Martie     2003;INREGISTRAT;HARGHITA;01-01-2003;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU; ;;NU;NU;NU;;;;;;15260998;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK
2018;15326529;GRUPUL ASOCIATIV DE PADURE NR. 22 ,POSTATA KOVESASZO-SARA (ROKALY FERENC);Suseni;Suseni;331;16 Octombrie  2017;02 Ianuarie   2018;;;;;;null;1/14.05.2002.;01-11-2017;null;537305;01 Aprilie    2003;INREGISTRAT;HARGHITA;01-01-2008;NU;NU;NU;NU;NU;NU;NU;NU;NU;10-02-2015;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;;01-01-2018;01-01-2018;01-01-2018;;;;;;15326529;210;9499;66135;189838;0;216846;-27008;39127;0;0;0;39127;0;39127;98707;126168;96702;66878;2005;59290;0;0;0;0;0;0;0;0;0;0;362076;323843;362076;382286;0;0;0;58443;460783;450011;458778;449164;2005;847;0;0;0;0;Activitati ale altor organizatii n.c.a.;Silvicultura si alte activitati forestiere
2018;15369570;"ASOCIATIA ""SOCIETATEA AGRICOLA FORESTIERA VAPA""";Beta;Beta;33;23 Februarie  2017;23 Februarie  2017;;;;;;null;209/11.02.2003.;NU;null;537207;15 Aprilie    2003;INREGISTRAT;HARGHITA;01-01-2016;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;;NU;NU;NU;;;;;;15369570;0;9499;0;5072;0;122;140;140;0;0;4810;140;0;140;0;4717;0;4709;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4717;0;4709;0;8;0;0;0;;Activitati ale altor organizatii n.c.a.;Fara activitate economica
2018;15405908;GRUPUL ASOCIATIV DE PADURE NR.15 LIBANSARKA;Suseni;Suseni;636;25 Aprilie    2003;06 Mai        2003;;;;;;null;1/10.05.2002.;NU;null;537305;06 Mai        2003;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU; ;;NU;NU;NU;;;;;;15405908;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK
2018;15538386;GRUPUL ASOCIATIV DE PADURE NR. 7 SUSENI;Suseni;Suseni;895;01 Februarie  2011;02 Ianuarie   2018;;;;;;null;1/11.03.2002.;NU;null;537305;24 Iunie      2003;INREGISTRAT;HARGHITA;01-07-2003;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-01-2011;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;;01-01-2018;01-01-2018;01-01-2018;;;;;;15538386;210;9499;-5939;68720;0;63842;4878;-1061;0;0;0;-1061;0;-1061;14000;69872;46222;33289;0;36583;32222;0;0;0;0;0;0;0;0;0;107580;231440;107580;251863;0;0;0;20423;121580;301312;153802;285152;0;16160;32222;0;0;0;Activitati ale altor organizatii n.c.a.;Silvicultura si alte activitati forestiere
2018;15556463;GRUPUL ASOCIATIV DE PADURE NR.16 SZILAS SOMOLYO;Suseni;Suseni;1032/A;01 Martie     2011;01 Martie     2011;;;;;;null;1/14.05.2002.;NU;null;537305;01 Iulie      2003;INREGISTRAT;HARGHITA;01-01-2005;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;;NU;NU;NU;;;;;;15556463;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK
2018;15556471;GRUPUL ASOCIATIV DE PADURE NR. 24 HOSSZUKO;Suseni;Suseni;259;18 Octombrie  2019;18 Octombrie  2019;;;;;;null;1/14.05.2002.;NU;null;537305;01 Iulie      2003;INREGISTRAT;HARGHITA;01-01-2008;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;;NU;NU;NU;;;;;;15556471;210;9499;17938;67890;0;76320;-8430;9508;0;0;0;9508;0;9508;63134;49933;62699;40230;435;9703;0;0;0;0;0;0;0;0;0;0;121776;69028;121776;76701;0;0;0;7673;184910;118961;184475;116931;435;2030;0;0;1;1;Activitati ale altor organizatii n.c.a.;Silvicultura si alte activitati forestiere
2018;15606049;GRUPUL ASOCIATIV DE PADURE NR. 8;Suseni;Suseni;536;25 Noiembrie  2015;02 Ianuarie   2018;;;;;;null;1/14.05.2002.;NU;null;537305;21 Iulie      2003;INREGISTRAT;HARGHITA;01-01-2008;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-01-2011;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;;01-01-2018;01-01-2018;01-01-2018;;;;;;15606049;210;9499;-1428;35269;0;16390;15066;13638;0;0;3813;13638;0;13638;67765;82795;67082;61228;683;21567;0;0;0;0;0;0;0;0;0;0;178334;196589;178334;216874;0;0;0;20285;246099;279384;245416;278102;683;1282;0;0;1;;Activitati ale altor organizatii n.c.a.;Silvicultura si alte activitati forestiere
2018;15643438;ASOCIATIA COMPOSESORATUL GRUPA CF 116 SIMON JANOS;L«zarea;L«zarea;1193;01 Iulie      2011;01 Iulie      2011;;;;;;null;1/23.04.2003.;NU;null;537135;05 August     2003;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU; ;;NU;NU;NU;;;;;;15643438;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK
2018;15643446;ASOCIATIA COMPOSESORATUL GRUPA CF 64 AMBRUS ALAJOS;L«zarea;L«zarea;1193;01 Iulie      2011;01 Iulie      2011;;;;;;null;1/28.05.2003.;NU;null;537135;05 August     2003;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU; ;;NU;NU;NU;;;;;;15643446;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK
2018;15643454;ASOCIATIA COMPOSESORATUL GRUPA CF 247 SZABO ANDRAS;L«zarea;L«zarea;1193;01 Iulie      2011;01 Iulie      2011;;;;;;null;1/28.05.2003.;NU;null;537135;05 August     2003;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU; ;;NU;NU;NU;;;;;;15643454;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK
2018;15643462;ASOCIATIA COMPOSESORATUL GRUPA CF 126 NAGY JOZSEF;L«zarea;L«zarea;1193;01 Iulie      2011;01 Iulie      2011;;;;;;null;1/28.05.2003;NU;null;537135;05 August     2003;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU; ;;NU;NU;NU;;;;;;15643462;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK
2018;15643470;ASOCIATIA COMPOSESORATUL GRUPA CF 115 FULOP;L«zarea;L«zarea;1193;01 Iulie      2011;01 Iulie      2011;;;;;;null;1/12.03.2003;NU;null;537135;05 August     2003;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU; ;;NU;NU;NU;;;;;;15643470;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK
2018;15643489;ASOCIATIA COMPOSESORATUL GRUPA CF 207 POLGAR DENES;L«zarea;L«zarea;1193;01 Iulie      2011;01 Iulie      2011;;;;;;null;1/28.05.2003.;NU;null;537135;05 August     2003;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU; ;;NU;NU;NU;;;;;;15643489;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK
2018;15643497;ASOCIATIA COMPOSESORATUL GRUPA CF 182 SZABO MATE;L«zarea;L«zarea;1193;01 Iulie      2011;01 Iulie      2011;;;;;;null;1/28.05.2003.;NU;null;537135;05 August     2003;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU; ;;NU;NU;NU;;;;;;15643497;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK
2018;15643500;ASOCIATIA COMPOSESORATUL GRUPA CF 441, 444 FERENCZ IGNAC;L«zarea;L«zarea;1193;01 Iulie      2011;01 Iulie      2011;;;;;;null;1/23.04.2003.;NU;null;537135;05 August     2003;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU; ;;NU;NU;NU;;;;;;15643500;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK
2018;15643519;ASOCIATIA COMPOSESORATUL GRUPA CF 296, 333, 59, 407 ANDRAS FERENC;L«zarea;L«zarea;1193;01 Iulie      2011;01 Iulie      2011;;;;;;null;1/23.04.2003.;NU;null;537135;05 August     2003;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU; ;;NU;NU;NU;;;;;;15643519;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK
2018;15643527;ASOCIATIA COMPOSESORATUL GRUPA CF 131 CSIKI;L«zarea;L«zarea;1193;01 Iulie      2011;01 Iulie      2011;;;;;;null;1/23.04.2003.;NU;null;537135;05 August     2003;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU; ;;NU;NU;NU;;;;;;15643527;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK
2018;15643535;ASOCIATIA COMPOSESORATUL GRUPA CF 117 HORVATH;L«zarea;L«zarea;1193;01 Iulie      2011;01 Iulie      2011;;;;;;null;1/23.04.2003.;NU;null;537135;05 August     2003;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU; ;;NU;NU;NU;;;;;;15643535;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK
